caseNumber,p_minus_r,p_interruptions,p_words,p_times,p_laughter,p_num_counsel,p_num_int_by,r_interruptions,r_words,r_times,r_laughter,r_num_counsel,r_num_int_by,j_interruptions,j_words,j_times,j_laughter,j_num_int_by,side,margin,j_num
10-694,-0.006731813246471227,0.003257328990228013,127.91666666666667,0.007817589576547232,0.00021715526601520088,1,7,0.00998914223669924,85.30555555555556,0.013680781758957655,0.00043431053203040176,1,5,0.004560260586319218,95.25,0.02236699239956569,0.0026058631921824105,4,1,9,9
09-400,0.0031279324366593683,0.00688145136065061,63.94,0.01563966218329684,0,2,6,0.003753518923991242,35.36,0.018142008132624336,0,1,4,0.0046918986549890525,83.4,0.034720050046918985,0.00031279324366593683,3,1,8,8
13-9972,-0.006525285481239804,0.010603588907014683,36.05882352941177,0.02773246329526917,0,1,6,0.017128874388254486,39.955882352941174,0.02406199021207178,0,1,6,0.0065252854812398045,87.55882352941177,0.06035889070146819,0.0016313213703099511,6,1,3,9
08-205,0.00022172949002217252,0.009534368070953437,50.674157303370784,0.019733924611973392,0.0004434589800443459,2,7,0.009312638580931265,50.31460674157304,0.01862527716186253,0.00022172949002217295,2,7,0.00376940133037694,69.56179775280899,0.04124168514412417,0.0011086474501108647,8,1,1,9
11-199,-0.0028208744710860358,0.007757404795486601,52.51851851851852,0.01904090267983075,0,1,8,0.010578279266572637,53.22222222222222,0.020451339915373765,0,1,7,0.008110014104372355,89.07407407407408,0.04160789844851904,0.0014104372355430183,6,0,9,9
12-98,0.006329113924050634,0.016066212268743916,32.09375,0.0311587147030185,0,1,6,0.009737098344693282,24.40625,0.019961051606621226,0,1,6,0.0038948393378773127,87.421875,0.06864654333008763,0.0014605647517039922,5,0,3,9
07-1125,0.001196172248803828,0.005980861244019139,78.86792452830188,0.012679425837320573,0,1,5,0.004784688995215311,60.64150943396226,0.011961722488038277,0,1,5,0.0011961722488038277,57.509433962264154,0.024880382775119617,0.0004784688995215311,2,1,9,9
10-444,0.0035472428248951955,0.009351821992905514,56.38181818181818,0.017736214124475975,0,2,7,0.005804579168010319,36.03636363636364,0.019671073847146083,0,1,7,0.0064495324089003546,76.63636363636364,0.041599484037407285,0.0003224766204450177,8,1,1,9
13-1371,-0.001027749229188078,0.012332990750256937,37.42307692307692,0.02672147995889003,0,1,5,0.013360739979445015,56.53846153846154,0.03237410071942446,0,2,7,0.012846865364850977,99.51923076923077,0.0698869475847893,0.0010277492291880781,6,0,1,9
14-6368,0.003777657852131678,0.007015650296815974,43.093023255813954,0.023205612520237454,0,1,4,0.0032379924446842958,74.27906976744185,0.012951969778737183,0,1,3,0.007555315704263357,100.18604651162791,0.05774419859686994,0,6,1,1,9
08-1448,0.0012668918918918928,0.017736486486486486,33.82857142857143,0.02956081081081081,0,1,8,0.016469594594594593,44.285714285714285,0.02956081081081081,0.0004222972972972973,1,7,0.005489864864864865,78.04285714285714,0.06630067567567567,0.005067567567567568,6,0,5,9
10-76,-0.0029463759575721863,0.002357100766057749,141.41666666666666,0.007071302298173247,0.0005892751915144372,2,5,0.005303476723629935,153.875,0.012669416617560401,0,1,5,0.0020624631703005302,100.20833333333333,0.02121390689451974,0.0017678255745433118,5,1,9,9
12-536,0.0004570383912248614,0.013254113345521023,40.51851851851852,0.024680073126142597,0.0004570383912248629,2,8,0.012797074954296161,55.092592592592595,0.02330895795246801,0,1,6,0.007769652650822669,101.64814814814815,0.051645338208409504,0.0018281535648994515,5,1,1,9
08-598,-0.0029122679286494356,0.004732435384055333,101.74074074074075,0.009828904259191846,0,1,5,0.007644703312704768,87.03703703703704,0.014925373134328358,0,1,4,0.0007280669821623589,121.11111111111111,0.02584637786676374,0.00036403349108117945,1,1,9,9
14-770,-0.0024945431867789206,0.01153726223885251,45.81428571428572,0.02182725288431556,0,1,7,0.01403180542563143,47.34285714285714,0.0205799812909261,0,2,6,0.006859993763642033,66.31428571428572,0.04427814156532585,0.0003118178983473651,4,0,4,8
08-1341,-0.009460211463550361,0.006121313299944352,81.68181818181819,0.012242626599888704,0,1,4,0.015581524763494713,119.45454545454545,0.02671118530884808,0,1,6,0.0038953811908736783,113.86363636363636,0.041179744017807454,0.0005564830272676684,4,1,6,8
10-10,0.0039360393603936035,0.00934809348093481,63.515625,0.015744157441574414,0.0002460024600246002,2,8,0.005412054120541206,41.515625,0.013530135301353014,0,1,6,0.005904059040590406,73.546875,0.03198031980319803,0,7,1,1,9
09-1454,-0.006358177322500883,0.008124337689862239,41.63235294117647,0.02401978099611445,0.00035323207347227127,2,7,0.014482515012363122,32.411764705882355,0.03002472624514306,0.00035323207347227127,1,7,0.007417873542917697,71.69117647058823,0.05863652419639703,0.0035323207347227126,7,1,5,9
07-854,-0.0034914169333721263,0.0023276112889147513,122.75,0.008146639511201629,0,2,4,0.005819028222286878,85.85714285714286,0.012801862089031132,0,1,7,0.002618562700029095,122.14285714285714,0.021821355833575792,0.0002909514111143439,4,1,9,9
13-1174,0.001708567244325116,0.007810593116914816,53.20779220779221,0.018794239687576274,0,1,7,0.0061020258725897,36.37662337662338,0.0122040517451794,0,1,8,0.005857944837686112,48.74025974025974,0.031974615572370024,0.000488162069807176,4,1,9,9
15-145,-0.006569551556698086,0.0011425307055127106,102.97058823529412,0.00971151099685804,0,2,3,0.007712082262210797,88.08823529411765,0.01342473578977435,0,1,6,0.0028563267637817767,83.94117647058823,0.02570694087403599,0.00028563267637817766,3,1,6,8
12-52,0.0003376097231600275,0.006414584740040513,67.31818181818181,0.014854827819041188,0,1,5,0.006076975016880486,69.93181818181819,0.012153950033760972,0,2,4,0.0013504388926401081,82.95454545454545,0.03241053342336259,0.003038487508440243,4,0,9,9
10-98,0.0022151898734177216,0.00569620253164557,81.02564102564102,0.012341772151898734,0,1,5,0.003481012658227848,120.51282051282051,0.008227848101265823,0,1,4,0.0018987341772151898,60.717948717948715,0.021835443037974682,0,4,1,8,8
07-5439,-0.0003451846738004834,0.006213324128408699,42.60294117647059,0.02347255781843286,0,1,5,0.006558508802209182,46.838235294117645,0.02416292716603383,0,2,6,0.0017259233690024164,62.11764705882353,0.049016223679668625,0,3,0,5,9
13-1032,-0.0011066027296200666,0.007008483954260421,67.775,0.014754703061600885,0,1,7,0.008115086683880487,51.325,0.021763187015861305,0,1,7,0.0033198081888601992,114.725,0.03873109553670232,0.0007377351530800443,4,1,9,9
08-1521,-0.0028846153846153848,0.014423076923076924,43.333333333333336,0.023076923076923078,0.000641025641025641,2,8,0.01730769230769231,51.013888888888886,0.028205128205128206,0,1,7,0.007051282051282051,69.90277777777777,0.05384615384615385,0.002564102564102564,5,1,1,9
11-597,-0.004692999608916698,0.010559249120062574,47.351851851851855,0.02111849824012515,0,1,7,0.015252248728979272,60.22222222222222,0.02659366445052796,0,1,7,0.007430582714118107,80.25925925925925,0.0496675791943684,0.0007821666014861165,3,1,8,8
08-660,-0.005082592121982211,0.006670902160101652,62.96,0.01588310038119441,0,1,5,0.011753494282083863,60,0.0241423125794155,0,2,6,0.0054002541296060995,74.1,0.04066073697585769,0.0009529860228716646,3,0,9,9
09-559,0.0059171597633136085,0.020482476103777878,22.418367346938776,0.04460628129267182,0,1,8,0.01456531634046427,31.377551020408163,0.03550295857988166,0.0009103322712790169,1,6,0.013199817933545745,52.295918367346935,0.08693673190714611,0.002275830678197542,6,0,7,9
09-958,-0.0008534850640113788,0.009672830725462305,54.07692307692308,0.01849217638691323,0,2,7,0.010526315789473684,46.676923076923075,0.026173541963015648,0.0002844950213371266,1,8,0.011095305832147937,73.47692307692307,0.04637268847795164,0,5,1,1,9
12-794,-0.006557377049180328,0.006557377049180328,36.6,0.0273224043715847,0,1,5,0.013114754098360656,47.84,0.029508196721311476,0,1,8,0.003278688524590164,97.1,0.06229508196721312,0,5,1,3,9
12-399,-0.005160550458715597,0.008027522935779817,49.82857142857143,0.020068807339449542,0,2,6,0.013188073394495414,47.7,0.020355504587155963,0,2,8,0.006020642201834863,63.142857142857146,0.042144495412844034,0.0011467889908256881,6,1,1,9
12-1128,-0.006057109893279493,0.0005768676088837611,203.94117647058823,0.00490337467551197,0,2,2,0.006633977502163254,167.7058823529412,0.021920969137582926,0,1,6,0.0025959042399769255,189,0.027112777617536776,0.0005768676088837611,3,1,9,9
12-815,-0.003055300947143294,0.0009165902841429881,172.26315789473685,0.0058050717995722576,0,1,3,0.003971891231286282,124.94736842105263,0.015582034830430797,0,1,4,0.0021387106630003055,116.26315789473684,0.021998166819431713,0,3,1,9,9
14-15,0.0006040471156750224,0.005738447598912715,64.92156862745098,0.015403201449713078,0,2,7,0.005134400483237693,44.627450980392155,0.018725460585925703,0.0003020235578375113,1,7,0.005738447598912715,104.86274509803921,0.037148897614013895,0,8,1,1,9
09-150,-0.00036140224069389215,0.014094687387061799,37.9041095890411,0.026382363570654137,0,2,7,0.014456089627755691,33.657534246575345,0.028189374774123598,0,1,7,0.0068666425731839535,82.91780821917808,0.06071557643657391,0.0010842067220816769,8,1,4,8
14-1504,-0.002369668246445498,0.007635597682991048,53.49295774647887,0.018694049499736704,0,1,6,0.010005265929436546,66.53521126760563,0.018167456556082148,0,3,7,0.005002632964718273,64.45070422535211,0.038441284886782515,0.0007898894154818325,6,0,8,8
06-1221,0.0044027003228646906,0.014382154388024655,36.634408602150536,0.02729674200176108,0,2,8,0.009979454065159965,26.827956989247312,0.019665394775462284,0,1,6,0.0029351335485764602,56.87096774193548,0.04901673026122689,0.000587026709715292,4,1,9,9
10-1399,-0.007262569832402236,0.01452513966480447,21.30952380952381,0.04692737430167598,0,1,7,0.021787709497206705,39.535714285714285,0.05139664804469274,0.0011173184357541898,2,6,0.018435754189944135,60.29761904761905,0.1106145251396648,0.002793296089385475,8,0,7,9
11-88,0.0041003376748673425,0.0074770863482875064,69.1,0.01447178002894356,0.000482392667631452,1,6,0.003376748673420164,44.166666666666664,0.006753497346840328,0,2,6,0.004582730342498794,42.63333333333333,0.02243125904486252,0.002653159671972986,5,0,9,9
12-25,-0.0011617775196049954,0.009584664536741214,60.40350877192982,0.016555329654371186,0,1,7,0.010746442056346209,61.50877192982456,0.019459773453383677,0,1,8,0.00522799883822248,81.82456140350877,0.03775776938716236,0.0008713331397037467,3,1,1,9
11-626,0.004891864057672502,0.010813594232749742,61.65079365079365,0.016220391349124615,0,2,8,0.00592173017507724,43.79365079365079,0.012358393408856848,0,1,6,0.004119464469618949,68.60317460317461,0.029866117404737384,0.0005149330587023687,4,1,5,9
08-1371,-0.010517799352750809,0.014967637540453074,31.692307692307693,0.03155339805825243,0,1,6,0.025485436893203883,39.717948717948715,0.03964401294498382,0.0004045307443365696,1,8,0.021035598705501618,67.3974358974359,0.07766990291262135,0.0024271844660194173,6,0,1,9
08-1198,0.0014314342971657595,0.011165187517892928,53.738461538461536,0.01860864586315488,0,1,6,0.009733753220727169,42.184615384615384,0.023475522473518466,0,1,5,0.008874892642427712,69.53846153846153,0.04551961064987117,0.000572573718866304,4,1,2,8
15-138,0.0021674342996477916,0.005147656461663506,83.88636363636364,0.011920888648062856,0,2,3,0.002980222162015714,62.09090909090909,0.009211595773503115,0,1,4,0.001896505012191818,67.97727272727273,0.02167434299647792,0.000270929287455974,3,1,1,7
15-108,0.003018660812294182,0.009879253567508232,52.05714285714286,0.019209659714599342,0,1,7,0.006860592755214051,49.871428571428574,0.013995609220636663,0.00027442371020856203,2,6,0.00411635565312843,56.6,0.03814489571899012,0.0019209659714599342,6,0,4,8
11-1447,-0.005847953216374269,0.01086048454469507,52.04347826086956,0.01921470342522974,0,1,7,0.01670843776106934,66.58695652173913,0.02631578947368421,0,2,6,0.0012531328320802004,118.56521739130434,0.047619047619047616,0.001670843776106934,2,1,1,9
14-7505,-0.005974395448079659,0.003982930298719772,78.11111111111111,0.012802275960170697,0,1,5,0.00995732574679943,73.62222222222222,0.025889046941678522,0,1,6,0.006543385490753912,80.95555555555555,0.040682788051209104,0,4,1,7,9
12-126,-0.00045955882352941187,0.006433823529411764,70.19354838709677,0.014246323529411764,0,1,8,0.006893382352941176,56.54838709677419,0.014705882352941176,0,1,6,0.00390625,61.61290322580645,0.031479779411764705,0.00045955882352941176,7,1,1,9
15-375,0.0010312822275696104,0.0089377793056033,63.23913043478261,0.015812994156067378,0,1,6,0.007906497078033689,88.3913043478261,0.015469233413544173,0,2,4,0.0030938466827088347,75.17391304347827,0.031625988312134756,0.00034376074252320387,4,1,8,8
10-699,-0.0006125574272588061,0.006431852986217458,56.293103448275865,0.01776416539050536,0.0009188361408882082,1,7,0.007044410413476264,52.56896551724138,0.015007656967840736,0,1,8,0.006431852986217458,64.63793103448276,0.03614088820826952,0.0015313935681470138,6,1,7,9
11-159,-0.012341197822141561,0.003266787658802178,81.02941176470588,0.012341197822141561,0,1,6,0.01560798548094374,86,0.023593466424682397,0,1,7,0.005807622504537205,126.44117647058823,0.039564428312159707,0.001088929219600726,5,1,9,9
07-636,-0.0024002400240024004,0.0042004200420042,90.08108108108108,0.0111011101110111,0,1,5,0.006600660066006601,75.83783783783784,0.0186018601860186,0.0006000600060006001,1,5,0.0015001500150015,91.75675675675676,0.033903390339033904,0.0009000900090009,2,0,9,9
11-465,-0.0031277926720285967,0.004468275245755138,58.89473684210526,0.016979445933869526,0,1,6,0.007596067917783735,52.921052631578945,0.01831992850759607,0,1,6,0.002234137622877569,106.63157894736842,0.03842716711349419,0,4,1,9,9
10-224,0.0005709391949757347,0.0077076791321724234,64.87037037037037,0.015415358264344847,0.006565800742220953,2,7,0.007136739937196689,41.05555555555556,0.013702540679417643,0.0028546959748786756,1,5,0.0019982871824150727,79.27777777777777,0.031116186126177562,0.010276905509563231,6,1,9,9
12-1315,-0.002021952628538417,0.005199306759098787,93.56756756756756,0.010687463893703062,0,2,6,0.007221259387637204,117.48648648648648,0.013287117273252455,0,1,7,0.0017331022530329288,94.21621621621621,0.024552281917966493,0.00028885037550548814,2,1,3,9
14-6166,-0.007971656333038087,0.007528786536758193,50.17777777777778,0.019929140832595216,0,1,4,0.01550044286979628,67.24444444444444,0.030558015943312665,0,1,7,0.007971656333038087,74.44444444444444,0.053144375553587246,0,5,0,6,8
08-1107,0.001756146512794782,0.0052684395383843455,104.89473684210526,0.009533366783743101,0.0002508780732563974,1,5,0.0035122930255895636,49.78947368421053,0.009031610637230306,0,1,5,0.0007526342197691922,76.92105263157895,0.018815855494229806,0.0007526342197691922,2,1,9,9
11-1450,0.0018375597206909226,0.006615214994487321,68.025,0.01470047776552738,0,1,6,0.004777655273796398,69.6,0.013597941933112825,0,1,6,0.003675119441381845,126.6,0.030871003307607496,0,4,1,9,9
11-1059,0.002472952086553324,0.009582689335394128,68.82978723404256,0.014528593508500772,0,1,7,0.0071097372488408035,80.27659574468085,0.01731066460587326,0,2,7,0.004945904173106646,88.29787234042553,0.03523956723338485,0.0003091190108191654,6,1,1,9
11-10362,-0.008756567425569177,0.0035026269702276708,77.86363636363636,0.01284296555750146,0,1,3,0.012259194395796848,279.3181818181818,0.03561004086398132,0.0005837711617046118,2,5,0.004086398131932283,132.36363636363637,0.04903677758318739,0,4,1,9,9
11-820,0.0034550839091806516,0.006910167818361303,67.53333333333333,0.014807502467917079,0,1,8,0.0034550839091806516,58.416666666666664,0.00839091806515301,0,1,4,0.0034550839091806516,52.55,0.023445212240868707,0,2,0,5,9
15-5238,-0.025054945054945058,0.003956043956043956,52.906976744186046,0.018901098901098902,0,1,5,0.029010989010989013,79.4186046511628,0.04791208791208791,0.00043956043956043956,1,7,0.014505494505494506,86.02325581395348,0.07164835164835165,0.002197802197802198,4,1,8,8
13-1034,-0.004698512137823022,0.009397024275646046,40.53968253968254,0.02466718872357087,0,1,5,0.014095536413469069,41.507936507936506,0.021143304620203602,0,1,7,0.005090054815974941,74.39682539682539,0.04933437744714174,0.0015661707126076742,4,1,5,9
08-1402,-0.0009705596894208999,0.008735037204788094,43.53521126760563,0.02296991264962795,0,1,8,0.009705596894208994,28.112676056338028,0.019411193788417987,0,1,7,0.0071174377224199285,68.90140845070422,0.0459398252992559,0.0016175994823681655,6,1,9,9
12-786,0.0011904761904761906,0.00625,70,0.014285714285714285,0,2,7,0.00505952380952381,74.02083333333333,0.01011904761904762,0.00029761904761904765,1,5,0.0020833333333333333,63.395833333333336,0.026785714285714284,0.0008928571428571428,4,1,9,9
14-144,-0.0006891798759476233,0.012749827705031013,44.646153846153844,0.022398345968297727,0,1,8,0.013439007580978636,38.276923076923076,0.031013094417643005,0.00034458993797381116,1,7,0.007925568573397657,78.15384615384616,0.05685733976567884,0.0010337698139214334,5,1,1,9
08-1214,0,0.009735202492211837,49.38461538461539,0.020249221183800622,0,1,7,0.009735202492211837,60.34615384615385,0.030763239875389408,0,2,7,0.007009345794392523,80.4423076923077,0.0529595015576324,0,5,1,5,9
14-520,-0.0011028398125172319,0.004962779156327543,58.5,0.017094017094017096,0.00027570995312930797,2,5,0.006065618968844775,33.41935483870968,0.012958367797077475,0,1,5,0.005238489109456851,61.354838709677416,0.034463744141163495,0.0013785497656465398,6,0,0,8
15-5040,-0.007806401249024199,0.00741608118657299,40.03125,0.02498048399687744,0.00117096018735363,1,7,0.01522248243559719,56.09375,0.02576112412177986,0,1,7,0.00858704137392662,65.875,0.05581576893052303,0.00117096018735363,8,1,2,8
08-267,-0.003767123287671233,0.00821917808219178,51.228070175438596,0.01952054794520548,0,1,6,0.011986301369863013,56.01754385964912,0.0273972602739726,0.00034246575342465754,1,6,0.004452054794520548,78.66666666666667,0.05,0.0006849315068493151,5,0,1,9
14-840,-0.0004715868898844612,0.003536901674133459,132.53125,0.00754539023815138,0,2,4,0.00400848856401792,134.90625,0.009431737797689225,0.0002357934449422306,1,4,0.0028295213393067674,90,0.017684508370667297,0,4,1,4,8
15-274,-0.0034184138559708293,0.006153144940747493,60.94444444444444,0.016408386508659983,0,2,7,0.009571558796718322,40.083333333333336,0.01845943482224248,0.00022789425706472196,1,6,0.005013673655423883,95.56944444444444,0.04033728350045579,0.0011394712853236098,9,1,2,8
09-1205,-0.0008833922261484101,0.0035335689045936395,91.78378378378379,0.010895170789163721,0,1,7,0.00441696113074205,81.37837837837837,0.011189634864546525,0,1,5,0.002944640753828033,88.27027027027027,0.02237926972909305,0,4,1,9,9
15-338,0.002386634844868735,0.006364359586316627,78.5625,0.012728719172633254,0,1,4,0.003977724741447892,25.791666666666668,0.006894722885176346,0,2,5,0.0021214531954388757,86.66666666666667,0.031556616282153276,0.0007955449482895784,3,1,8,8
13-502,0,0.006796116504854369,65.74468085106383,0.015210355987055016,0,1,7,0.006796116504854369,45.276595744680854,0.018122977346278317,0,1,6,0.003236245954692557,84.23404255319149,0.038187702265372166,0.000970873786407767,3,1,9,9
08-103,0.0022953328232593723,0.005865850548329507,75.40384615384616,0.013261922978831931,0.0002550369803621525,2,5,0.003570517725070135,72.1923076923077,0.008671257332313186,0,1,4,0.00204029584289722,53.03846153846154,0.02218821729150727,0.000510073960724305,2,1,8,8
14-613,-0.011388523872098117,0.009636443276390714,48.57446808510638,0.02058694699956198,0,1,6,0.02102496714848883,106.40425531914893,0.033289531318440646,0,2,8,0.008322382829610162,70.2127659574468,0.056504599211563734,0,4,1,6,8
14-361,0.0018376722817764176,0.009188361408882083,51.015625,0.019601837672281776,0,1,8,0.007350689127105666,45.953125,0.019601837672281776,0,1,6,0.003675344563552833,65.28125,0.04042879019908116,0.0006125574272588055,4,0,2,8
10-507,-0.0038507821901323704,0.004091456077015644,98.92857142857143,0.010108303249097473,0,1,5,0.007942238267148015,81.26190476190476,0.01829121540312876,0,2,7,0.003128760529482551,89.0952380952381,0.030084235860409144,0.00024067388688327315,6,0,9,9
10-8974,0.005696923661222939,0.011014052411697683,39.89393939393939,0.025066464109380935,0,1,7,0.005317128750474744,44.696969696969695,0.01405241169768325,0,2,5,0.004937333839726547,66.77272727272727,0.04139764527155336,0.0007595898214963919,6,0,7,9
10-577,-0.007079646017699115,0.006194690265486726,59.473684210526315,0.016814159292035398,0,1,5,0.01327433628318584,90.84210526315789,0.020353982300884955,0,1,6,0.0017699115044247787,78.94736842105263,0.03849557522123894,0.0008849557522123894,3,0,3,9
13-433,-0.0004848484848484847,0.005090909090909091,89.67391304347827,0.011151515151515152,0,2,6,0.005575757575757576,85.34782608695652,0.013575757575757576,0,1,7,0.002909090909090909,79.26086956521739,0.025454545454545455,0,3,1,9,9
08-1301,-0.002452483139178419,0.008583690987124463,60.407407407407405,0.01655426118945432,0,1,4,0.011036174126302882,63.833333333333336,0.01594114040465972,0,1,6,0.004598405885959534,68.22222222222223,0.034334763948497854,0.00030656039239730225,4,1,3,9
11-210,0.0036995930447650763,0.014058453570107288,43.596774193548384,0.02293747687754347,0.0003699593044765076,1,7,0.010358860525342212,33.854838709677416,0.0244173140954495,0.0011098779134295228,1,8,0.006289308176100629,77.87096774193549,0.051054384017758046,0.0022197558268590455,7,0,3,9
15-109,0.005110274341043572,0.006993006993006993,70.15094339622641,0.014254975793437331,0,1,6,0.0018827326519634212,38.471698113207545,0.006724045185583647,0,1,4,0.0026896180742334587,51.509433962264154,0.023399677245831092,0.0005379236148466917,3,0,8,8
14-10154,0.0029166666666666672,0.007916666666666667,39.34426229508197,0.025416666666666667,0,1,5,0.005,37.90163934426229,0.012083333333333333,0,1,4,0.00375,51.81967213114754,0.03916666666666667,0.0004166666666666667,3,1,4,8
14-232,0.002492988469928327,0.007167341851043939,52.60655737704918,0.01900903708320349,0,2,8,0.004674353381115612,33.721311475409834,0.01090682455593643,0.0003116235587410408,1,5,0.004674353381115612,70.14754098360656,0.04206918043004051,0.0021813649111872857,9,0,8,8
07-1356,0.0013458950201884253,0.005383580080753701,87.41176470588235,0.011440107671601614,0,2,3,0.004037685060565276,77.3529411764706,0.016150740242261104,0,1,4,0.0006729475100942127,134.1764705882353,0.0370121130551817,0,1,1,5,9
13-435,0.0002506893958385565,0.004763098520932565,102.28205128205128,0.009776886437703684,0,1,6,0.004512409125094008,115.3076923076923,0.01002757583354224,0,2,7,0.00125344697919278,86.07692307692308,0.021057909250438708,0,4,1,9,9
06-457,-0.004106009705113849,0.007465472191116088,47,0.02127659574468085,0.0003732736095558044,1,6,0.011571481896229937,63.85964912280702,0.02127659574468085,0,2,8,0.001866368047779022,64.98245614035088,0.0429264650989175,0.0011198208286674132,3,0,9,9
14-8349,-0.006053935057787563,0.004402861860209136,69.88461538461539,0.014309301045679693,0.000275178866263071,1,7,0.010456796917996699,50.73076923076923,0.026417171161254815,0.000550357732526142,1,8,0.006604292790313704,91.86538461538461,0.04760594386351128,0.001926252063841497,6,1,6,8
06-1037,-0.0038049117952265654,0.0038049117952265654,80.30555555555556,0.012452438602559669,0,1,4,0.007609823590453131,90.16666666666667,0.014527845036319613,0,1,6,0.0006918021445866483,105.22222222222223,0.030439294361812523,0.0003459010722933241,2,1,1,9
10-277,-0.004916136495083863,0.0031810294968189707,91,0.01098901098901099,0,1,6,0.008097165991902834,78.65789473684211,0.021110468478889532,0,1,5,0.004337767495662233,96.73684210526316,0.03383458646616541,0,5,1,1,9
08-1438,0.0007957559681697614,0.003713527851458886,80.2127659574468,0.01246684350132626,0,2,5,0.0029177718832891246,54.95744680851064,0.007957559681697613,0,1,3,0,54.12765957446808,0.020954907161803715,0,0,0,4,8
14-1146,0.0023148148148148147,0.0078125,50.8235294117647,0.019675925925925927,0,1,7,0.005497685185185185,54.911764705882355,0.015046296296296295,0,2,7,0.005787037037037037,68.36764705882354,0.037905092592592594,0.002025462962962963,6,0,4,8
06-856,-0.0004542357483533956,0.004996593231887349,44.92857142857143,0.022257551669316374,0,2,4,0.005450828980240745,26.806122448979593,0.015671133318192143,0.0002271178741766977,1,6,0.0013627072450601862,37.05102040816327,0.024301612536906655,0.0004542357483533954,3,1,9,9
13-1074,0.0005122950819672128,0.005379098360655738,90.79069767441861,0.011014344262295082,0,1,5,0.004866803278688525,67.74418604651163,0.008965163934426229,0.00025614754098360657,1,6,0.001793032786885246,83.13953488372093,0.021004098360655737,0.0005122950819672131,2,0,1,9
09-9000,0.0007936507936507943,0.008465608465608466,54.78260869565217,0.018253968253968255,0.00026455026455026457,1,7,0.007671957671957672,40.507246376811594,0.011904761904761904,0,1,8,0.004497354497354497,62.405797101449274,0.032275132275132276,0.0005291005291005291,4,1,3,9
08-214,-0.0007220216606498193,0.005054151624548736,72.89473684210526,0.013718411552346571,0,1,5,0.005776173285198556,69.63157894736842,0.01552346570397112,0,1,4,0.0010830324909747292,73.47368421052632,0.03104693140794224,0.00036101083032490973,2,0,1,9
11-166,0.004043545878693624,0.01026438569206843,45.28169014084507,0.02208398133748056,0,1,7,0.006220839813374806,58.71830985915493,0.013374805598755831,0.00031104199066874026,2,5,0.002488335925349922,52.25352112676056,0.03639191290824261,0,3,0,8,8
10-1062,-0.0068143100511073255,0.0068143100511073255,57.549019607843135,0.01737649063032368,0,1,7,0.013628620102214651,60.05882352941177,0.021465076660988076,0,1,7,0.007495741056218058,97.05882352941177,0.04531516183986371,0.0006814310051107325,9,1,9,9
09-529,0.008816547982366904,0.014920311970159377,39.851351351351354,0.025093251949813496,0,2,7,0.006103763987792472,36.4054054054054,0.01593760596812479,0,1,6,0.004408273991183452,60.432432432432435,0.04442183791115632,0.002034587995930824,5,1,4,8
07-1209,0,0.0060882800608828,55.91489361702128,0.017884322678843226,0,1,6,0.0060882800608828,53.12765957446808,0.017123287671232876,0,2,6,0.0015220700152207,104.08510638297872,0.03614916286149163,0,3,1,3,9
14-378,-0.0012797542871768614,0.007166624008190427,58.3134328358209,0.01714870744816995,0,1,6,0.008446378295367289,50.91044776119403,0.018428461735346815,0.0002559508574353724,1,8,0.002047606859482979,81.7910447761194,0.03583312004095214,0.0005119017148707448,4,1,9,9
14-8913,-0.0013761467889908258,0.006880733944954129,46.38297872340426,0.021559633027522937,0,1,6,0.008256880733944955,54.680851063829785,0.017889908256880735,0,1,6,0.007339449541284404,106.40425531914893,0.04541284403669725,0.00045871559633027525,6,1,8,8
10-1320,0.006877022653721683,0.014158576051779935,39.87096774193548,0.025080906148867314,0.0004045307443365696,1,7,0.007281553398058253,43.58064516129032,0.017394822006472493,0.0012135922330097086,1,5,0.008090614886731391,77.91935483870968,0.04611650485436893,0.0020226537216828477,8,0,3,9
13-1421,-0.0015337423312883434,0.005751533742331288,59.27272727272727,0.01687116564417178,0,1,6,0.0072852760736196315,71.75,0.017254601226993866,0,1,4,0.0026840490797546013,89.77272727272727,0.039110429447852764,0.003067484662576687,4,1,9,9
09-1533,0.001661129568106312,0.005813953488372093,62.275862068965516,0.016057585825027684,0,1,8,0.004152823920265781,55.48275862068966,0.011351052048726468,0.0002768549280177187,1,4,0.0033222591362126247,58.91379310344828,0.02851605758582503,0,4,0,9,9
10-680,-0.0002498750624687655,0.005747126436781609,85.14893617021276,0.011744127936031985,0,2,5,0.005997001499250375,62.765957446808514,0.018490754622688656,0,1,7,0.00399800099950025,64.12765957446808,0.030984507746126936,0,3,1,3,9
11-1274,-0.006711409395973154,0.004697986577181208,67.72727272727273,0.01476510067114094,0,1,6,0.011409395973154362,62.77272727272727,0.021476510067114093,0.0003355704697986577,1,7,0.002348993288590604,96.22727272727273,0.03791946308724832,0.0010067114093959733,3,1,9,9
07-1223,-0.0017326017903551835,0.004331504475887958,61.839285714285715,0.016170950043315046,0,1,6,0.006064106266243142,37.964285714285715,0.019058619693907018,0,1,6,0.004909038406006353,88.08928571428571,0.036673404562518046,0.00028876696505919725,3,0,9,9
06-11543,0.004186795491143317,0.00966183574879227,51.75,0.01932367149758454,0,1,7,0.005475040257648953,41.766666666666666,0.01352657004830918,0,1,5,0.002898550724637681,62.166666666666664,0.033816425120772944,0.000966183574879227,2,1,3,9
